圈层ID,总词数,总句子数,平均句长,型例比(TTR),分析性(Analytic),影响力(Clout),真实性(Authentic),积极语气(Tone_pos),消极语气(Tone_neg),净语气(Tone_net),高频词(Top20)
3046,76,29,4.97,0.2763,0.013158,0.013158,0.026316,0.013158,0.0,0.013158,第(0); 2(1); 未必(2); 表达(3); 沟通(4); 能力(5); 一定(6); 比得上(7); 会讨(8); 领导(9); 开心(10); 笑(11); cry(12)
12268,151,15,16.93,0.4702,0.066225,0.039735,0.013245,0.006623,0.0,0.006623,公司(0); 馋嘴(1); 账上(2); 只(3); 剩(4); 4000(5); 块(6); 好像(7); 创业者(8); 标配(9); 听(10)
44740,879,44,34.39,0.1957,0.125142,0.004551,0.036405,0.0,0.0,0.0,理论(0); 西方(1); 不过(2); 除了(3)
45138,255,22,17.09,0.4667,0.078431,0.007843,0.003922,0.043137,0.003922,0.039216,快乐(0); 力量(1); 勇气(2); 赞(3); _(4); 姜饼(5); 毅力(6); 微笑(7); 挑战(8); 小(9); V(10)
45899,68,16,8.06,0.4706,0.088235,0.029412,0.0,0.0,0.0,0.0,上海大学(0); 综上所述(1); 2025(2); 年(3); 生源(4); 政策(5); 变化(6); 无疑(7); 科学(8); 前瞻性(9); 它们(10); 定(11)
44696,1601,99,26.11,0.208,0.03123,0.007495,0.013741,0.010618,0.0,0.010618,专业(0); 暨南(1); 解锁(2); 打(3); call(4); 知多少(5); 密码(6); 高校(7); 暨南大学(8); 哇(9); 招生(10); 微博云(11)
44961,2610,304,13.36,0.2533,0.090038,0.017625,0.021073,0.02567,0.000766,0.024904,夸克(0); 志愿(1); 真的(2); 起来(3); 大家(4)
45937,380,18,36.22,0.5263,0.128947,0.023684,0.031579,0.0,0.0,0.0,报考(0); 辅助(1); 个人(2); 理性(3); 结合(4); 验证(5); 数据(6); 我们(7); 实际(8)
46786,1114,48,37.58,0.0485,0.083483,0.0,0.020646,0.0,0.0,0.0,报考(0); 高考(1); 2025(2); 深度(3); 解析(4); 理科(5); 类(6); 志愿(7); 填报(8); 科普(9); 特邀(10); 后援团(11)
46117,476,51,15.57,0.3697,0.14916,0.023109,0.044118,0.010504,0.0,0.010504,夸克(0); 真的(1); 专业(2); 我们(3); 方便(4); 打(5); call(6); 分析(7); 全面(8); 建议(9); 太(10)
44839,87,18,8.28,0.5057,0.08046,0.0,0.022989,0.0,0.0,0.0,一本(0); 分数(1); 进入(2); 专业(3); 发给(4); 心绪(5); 平静(6); 时候(7); 慢慢(8); 现在(9); 心神不宁(10)
45900,231,14,27.29,0.5628,0.095238,0.008658,0.047619,0.0,0.0,0.0,志愿(0); 选(1); 需(2); 选择(3); 数据(4); 理性分析(5); 把握(6); 兴趣(7); 理性(8)
45850,140,28,8.36,0.4786,0.085714,0.0,0.014286,0.021429,0.0,0.021429,小狗(0); 可爱(1); 真(2); 小(3); 快乐(4); 像(5); 永远(6); 玩具(7); 一样(8); 迎着(9); 微风(10)
45637,180,31,8.26,0.3056,0.116667,0.0,0.088889,0.011111,0.0,0.011111,找(0); 不到(1); 专业(2); 别(3); 招生(4); 了解(5); 真的(6); 多多(7); 注意(8)
45204,308,32,17.56,0.4513,0.087662,0.022727,0.00974,0.0,0.0,0.0,加州(0); 联邦(1); 洛杉矶(2); 国内(3); 事务(4); 墨西哥(5)
47194,2016,397,8.29,0.1806,0.081845,0.024306,0.009921,0.00248,0.0,0.00248,自杀(0); 思维(1); 赶不上(2); 工具(3); 啦(4); 何等(5); 勇气(6); 韩亚(7)
45584,237,25,15.0,0.4304,0.185654,0.016878,0.105485,0.008439,0.0,0.008439,适合(0); 选择(1); 专业(2); 重要(3); 一定(4); 选(5); 真的(6); 更好(7)
45375,31,12,4.67,0.1613,0.0,0.0,0.0,0.096774,0.0,0.096774,加油(0)
47258,126,15,13.8,0.7302,0.087302,0.0,0.039683,0.031746,0.0,0.031746,蠢(0); 坏(1); 大师(2); 作品(3); 能(4); 感谢(5); 越(6); 死亡(7)
46037,581,54,15.93,0.3632,0.086059,0.013769,0.006885,0.02926,0.001721,0.027539,智慧(0); 心灵(1); 力量(2); 爱心(3); 碰撞(4); 勇气(5); 爸爸(6); 成功(7); 喜悦(8); 追求(9); 小(10); 感恩(11); 冒险(12); 快乐(13)
46082,656,64,15.86,0.4238,0.106707,0.010671,0.045732,0.004573,0.001524,0.003049,证书(0); 提额(1); 考证(2); 努力(3); 能(4); 职业(5); 太(6); 呗(7)
17995,47,15,5.6,0.5745,0.06383,0.042553,0.06383,0.042553,0.0,0.042553,起来(0); 了解(1); 分享(2); 确实(3); 挺不错(4); 真的(5); 很棒(6); 咱们(7); 一下(8); 这些(9); 定要(10); 大家(11)
45559,225,19,17.63,0.1911,0.044444,0.0,0.0,0.013333,0.0,0.013333,期待(0); 文韬(1); 夸克(2); 高考(3); 选(4); 志愿(5); 分享(6); 学长(7); 小心(8); 心(9); 北大(10); 哇(11); 韬(12)
45906,455,52,14.1,0.4,0.167033,0.017582,0.07033,0.017582,0.002198,0.015385,夸克(0); 真的(1); 全面(2); 还(3); 得(4); 沟通(5); 父母(6); 选(7)
44874,483,50,14.88,0.3975,0.15528,0.016563,0.070393,0.018634,0.004141,0.014493,夸克(0); 太(1); 贴心(2); 真的(3); 专业(4); 建议(5); 全面(6); 简直(7); 非常(8); 适合(9)
45086,2335,335,11.64,0.1495,0.018844,0.03212,0.005996,0.00985,0.000857,0.008994,国家(0); 平台(1); 教育(2); 智慧(3); http(4); t(5); cn(6); 职业(7); 收藏(8); 高等(9)
44898,3221,150,28.95,0.1416,0.027631,0.001242,0.008072,0.019249,0.001552,0.017696,老师(0); 毕业(1); 笑(2); 有票(3); 夸克(4); 狗(5); 哪吒(6); 暖(7); 微笑(8); 帽(9); 抱(10); 一抱(11); 相爱(12)
44703,108,19,9.84,0.6204,0.074074,0.027778,0.046296,0.0,0.0,0.0,咖啡(0); 已(1); Repost(2); Notion(3); 智力(4)
18036,111,10,18.5,0.7117,0.144144,0.009009,0.018018,0.009009,0.0,0.009009,专业(0); 非常(1); 选(2); 结合(3); 兴趣(4); 跟风(5); 选真(6); 容易(7)
45697,334,75,8.69,0.3383,0.134731,0.002994,0.038922,0.035928,0.0,0.035928,专业(0); 清华大学(1); 清华(2); 很多(3); 值得(4); 顶尖(5); 就是(6); 哪些(7); 就读(8); 计算机专业(9); 永远(10)
44617,374,31,17.32,0.2647,0.082888,0.010695,0.008021,0.016043,0.0,0.016043,夹(0); 吃(1); 今天(2); z(3); 封神(4); 窝子(5); 蒙毒(6)
18409,106,20,8.7,0.5189,0.075472,0.009434,0.028302,0.009434,0.0,0.009434,专业(0); 高(1); 有些(2); 有关(3); 过硬(4); 文化课(5); 功底(6); 送(7); 花花(8)
45861,112,10,18.7,0.6786,0.125,0.0,0.026786,0.017857,0.0,0.017857,专业(0); 真的(1); 选(2); 选择(3); 结合(4); 少走弯路(5); 很多(6); 对于(7); 这样(8); 感觉(9)
47092,105,10,15.0,0.5429,0.07619,0.0,0.0,0.047619,0.0,0.047619,神秘(0); 成长(1); 足迹(2); 螳螂(3); 妹(4); 清醒(5); 毅力(6); 挑战(7); 机会(8); 总在(9); 绿(10); 丝带(11); 决心(12); 事业(13); 辉煌(14)
47313,205,22,15.59,0.5024,0.141463,0.092683,0.019512,0.014634,0.0,0.014634,企业(0); 神仙(1); 这样(2); 这些(3); 真的(4); 这里(5); 校企(6)
29232,50,22,4.45,0.22,0.0,0.0,0.0,0.0,0.0,0.0,高考(0); 作文题(1); 重庆(2); 答题(3); good(4)
45582,192,13,19.62,0.3646,0.041667,0.005208,0.03125,0.03125,0.0,0.03125,耶(0); 赞(1); S(2); 傻(3); 啦(4); 被动(5); 等待(6)
45197,73,10,10.6,0.4384,0.013699,0.0,0.0,0.0,0.0,0.0,啦(0); 辛苦(1); 小花(2); 火(3); 抱(4); 一抱(5); 我会(6); 誓死(7); 追随(8); 哆(9); A(10); 梦(11); 花心(12); 支持(13)
44653,31,10,6.6,0.4516,0.0,0.0,0.0,0.0,0.0,0.0,World(0); s(1); first(2); non(3); binary(4); chip(5); 阅(6)
17501,278,21,20.52,0.4676,0.111511,0.017986,0.079137,0.010791,0.0,0.010791,数字(0); 直播(1); 这波(2); 真的(3); 操作(4); 感觉(5); 挺(6); 有意思(7); 能(8)
44678,399,30,18.17,0.1554,0.005013,0.002506,0.005013,0.007519,0.0,0.007519,乌苏(0); 喝(1); 浓人(2); 啤酒(3); 举车(4); 时候(5); 开奖(6); 代言人(7); 喜欢(8)
44697,4298,93,65.97,0.0828,0.045603,0.001396,0.066543,0.01396,0.019079,-0.005119,猫(0); 街(1); 小巷(2); 萌(3); 少年(4); 害怕(5); 哥哥(6); 老(7)
45593,210,26,12.81,0.5333,0.014286,0.009524,0.019048,0.0,0.0,0.0,听力(0); 六级(1); 笑哈哈(2); 笑(3); 死(4); 哪句(5)
45482,666,26,40.85,0.1997,0.141141,0.021021,0.04955,0.003003,0.0,0.003003,比(0); 诚实(1); 经济(2); 增长(3); 并(4)
18322,162,14,16.93,0.1914,0.092593,0.024691,0.024691,0.0,0.0,0.0,专业(0); 报考(1); 指南(2); 去年(3); 写(4); 一篇(5); 今年(6); 再(7); 转(8); 一下(9)
45597,181,18,17.22,0.1657,0.033149,0.033149,0.033149,0.0,0.0,0.0,医保(0); 我们(1); 目前(2); 配置(3); 居民(4); 本地(5); 惠民(6); 保(7); 每年(8); 1500(9); 多(10); 成本(11); 大病(12)
17970,108,10,17.6,0.3981,0.027778,0.0,0.009259,0.0,0.0,0.0,汽车(0); 新能源(1); good(2); 回复(3); 君口(4); 常开(5); 江苏(6); 汽院(7); 苏大汽(8); 握手(9)
12285,544,26,34.27,0.2224,0.023897,0.005515,0.003676,0.03125,0.0,0.03125,彭高(0); _(1); Peng(2); 超话(3); you(4); 爱(5); 打(6); call(7); 彭友(8)
46488,42,21,4.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,
44855,184,21,13.71,0.5489,0.092391,0.016304,0.065217,0.032609,0.0,0.032609,喜欢(0); 最(1); 一种(2); 珍惜(3); 应该(4); 瀑布(5)
45905,9149,1319,9.62,0.0285,0.005574,0.000547,0.006012,0.0141,0.003716,0.010384,老师(0); 心(1); 鲜花(2); 围观(3); 加油(4); 努力(5); 下雨(6); 沙尘暴(7); 给力(8); 威武(9); 可乐(10)
45291,60,19,5.26,0.7167,0.166667,0.016667,0.016667,0.033333,0.0,0.033333,恭喜(0); 太(1); 精辟(2); 给力(3); 精彩(4); 厉害(5); 联系(6); 比赛(7); 真的(8); 感谢(9); 分享(10)
47103,22,10,4.2,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,早间(0); 新闻(1); 精选(2)
45545,44,15,5.2,0.4318,0.045455,0.0,0.0,0.0,0.0,0.0,余季塘(0); 谁(1); 首提(2); 观点(3); 过个(4); 几年(5); 变更(6)
16732,118,30,7.07,0.2458,0.033898,0.0,0.0,0.0,0.0,0.0,宋汝界(0); 律师(1); 王岩(2); 37(3); 地产(4); 谁(5); 拉(6); 皮条(7); 异胎院(8); 艾滋病(9)
45289,178,89,4.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,
45526,483,32,23.34,0.4969,0.041408,0.008282,0.024845,0.0,0.004141,-0.004141,年(0); 蛇(1); 鬼(2); 那么(3); 久(4)
45772,444,48,15.44,0.5293,0.11036,0.015766,0.02027,0.011261,0.0,0.011261,公司(0); 骂(1); 多(2); 更(3)
44663,165,16,16.56,0.3636,0.024242,0.0,0.012121,0.0,0.0,0.0,笑(0); 死(1); ID(2); 而已(3); 别太(4); 在意(5); 我要(6); http(7); t(8); cn(9); A6e9O4Ya(10)
19315,252,17,25.29,0.5079,0.087302,0.011905,0.003968,0.0,0.0,0.0,地球(0); 就是(1); 存在(2); 黑洞(3); 文明(4); 地上(5); ATP(6)
20571,78,28,5.07,0.3846,0.012821,0.0,0.038462,0.0,0.0,0.0,肯定(0); 猫腻(1); 心(2); lhwlqt(3); 鬼(4); 不信(5); 官方(6); 通报(7); 罗帅宇(8); 事件(9)
44407,682,51,21.02,0.3211,0.049853,0.007331,0.039589,0.013196,0.0,0.013196,打(0); 哈哈(1)
45119,1640,327,8.93,0.2994,0.046951,0.003659,0.005488,0.00061,0.00122,-0.00061,纽森(0); 特朗普(1); 加州(2); 州长(3)
4970,24,12,4.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,
44654,21,11,3.82,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,早间(0)
44443,541,55,15.31,0.3752,0.184843,0.036969,0.03512,0.03512,0.0,0.03512,真的(0); 更(1); 温暖(2); 意义(3); 传递(4); 善良(5); 善意(6); 这样(7); 多(8)
45459,2341,109,33.47,0.27,0.108501,0.001282,0.074754,0.008971,0.003417,0.005553,通报(0); 不是(1); 官方(2); 不会(3); 详细(4)
18822,384,30,18.6,0.3932,0.098958,0.002604,0.033854,0.070312,0.0,0.070312,莱党(0); 毕杉涯(1); 局乐统(2); 峙(3); 支持(4); 搜燎(5); 屑(6); 潘(7); 爻业(8); 咸(9)
44745,449,55,13.44,0.4009,0.142539,0.008909,0.028953,0.013363,0.0,0.013363,夸克(0); 真的(1); 全面(2); 太(3); 方便(4); 厉害(5); 现在(6); 得(7)
16895,74,16,6.44,0.0811,0.0,0.0,0.0,0.202703,0.0,0.202703,赞(0); good(1)
46405,74,14,8.86,0.5541,0.081081,0.0,0.0,0.0,0.0,0.0,计算机专业(0); 码农(1); 条路(2); 基本(3); 彻底(4); 堵死(5); 医护(6); 类(7)
17716,382,57,11.11,0.4346,0.065445,0.010471,0.04712,0.002618,0.002618,0.0,医院(0); 刘翔(1); 器官(2); 自杀(3); 买卖(4); 罗(5); 某宇(6); 峰(7); 无(8)
47176,100,27,6.52,0.36,0.0,0.0,0.06,0.0,0.0,0.0,报(0); 挤眼(1); 专业(2); 今年(3); 量(4); 超标(5); 有点(6); 虚(7); 慎重(8)
45507,638,49,22.14,0.2445,0.07837,0.0,0.010972,0.003135,0.0,0.003135,内容(0); 信息(1); 抓取(2); 谁(3); 生产(4); 知识(5)
45550,234,117,4.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,
37345,53,16,5.75,0.1887,0.0,0.0,0.0,0.018868,0.0,0.018868,抱抱(0); good(1); 鼓掌(2); 打(3); call(4); 赞(5)
45573,179,44,6.98,0.4246,0.044693,0.0,0.027933,0.005587,0.0,0.005587,迟到(0); 瞒(1); 下去(2); 可鄙(3); 萧瑟(4)
44439,486,38,19.92,0.3457,0.139918,0.032922,0.039095,0.016461,0.0,0.016461,非遗(0); 文化(1); 传承(2); 多(3); 更(4); 遗(5); 看到(6); 非(7); 我们(8)
44406,70,21,6.52,0.5286,0.042857,0.014286,0.014286,0.028571,0.0,0.028571,任正非(0); 困难(1); 或成(2); 最后(3); 革命(4); 充满(5); 无限(6); 赞(7); 展望(8); 技术创新(9); 引领(10); 强调(11); 行动(12)
37215,38,19,4.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,
44366,107,26,8.12,0.5421,0.037383,0.028037,0.018692,0.009346,0.0,0.009346,逐步(0); 美团(1); 务实(2); 讲好(3); 故事(4); 更(5); 企业形象(6); 王兴(7); 形象(8); 改善(9); 期待(10); 企业(11); 低调(12); 看头(13); 感谢(14); 股东(15)
44311,125,20,11.2,0.664,0.048,0.0,0.032,0.0,0.0,0.0,开源(0); 随便(1); 高度(2); 哪怕(3); 最后(4); 程序员(5); 革没(6); 始终(7)
44613,778,46,27.22,0.0887,0.11054,0.0,0.001285,0.029563,0.0,0.029563,人民(0); 新思(1); 财经(2); 哈哈(3); 别忘记(4); 这是(5); 自强不息(6); 民族(7); 虽然(8)
45532,1085,103,15.58,0.2857,0.083871,0.020276,0.00553,0.02212,0.001843,0.020276,梦想(0); 挑战(1); 成功(2); 追求(3); 希望(4); 勇气(5); 机遇(6); 小(7); 黄人(8); 掌宝(9); 快乐(10); 幸福(11); 坚持(12)
45226,194,50,6.64,0.2423,0.030928,0.010309,0.010309,0.030928,0.0,0.030928,打(0); call(1); 鼓掌(2); 666(3); 嘻嘻(4); doge(5); 进步(6); 快(7); 太(8); 开心(9); 支持(10)
46373,55,10,10.0,0.4182,0.018182,0.0,0.0,0.018182,0.0,0.018182,笑(0); cry(1); 专业(2); doge(3); 普通本科(4); 进不了(5); 大厂(6); 相关(7); 热门(8); 挺(9)
32524,104,53,3.94,0.0673,0.0,0.0,0.0,0.0,0.0,0.0,傻傻的(0); 轉發(1); 码住(2); 能力(3); 速成(4)
17892,38,11,4.73,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,送(0); 花花(1); 努力(2); 抱(3); 一抱(4); 打(5); call(6); 比耶(7); 彩虹(8); 屁(9)
45640,109,16,11.44,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,超话(0); 大学(1); 重庆(2); 贵州(3); 师范大学(4); 华东理工大学(5); 辽宁大学(6); 华东政法(7); 考研(8); 四川大学(9); 读书(10); 开发(11); 架构师(12); 酒馆(13); 云南大学(14); 首席(15)
46799,26,12,4.42,0.4231,0.0,0.0,0.0,0.038462,0.0,0.038462,Repost(0); 供养(1); 率(2); 角度(3); good(4)
45599,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
46538,51,18,5.44,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,打(0); call(1); 编导(2); 专业(3); 真(4); 丰富(5); 好多(6); 艺术(7); 学院(8); gogogo(9)
46744,98,10,16.7,0.6122,0.030612,0.020408,0.010204,0.010204,0.0,0.010204,杭州(0); 搞钱(1); 创业(2); 福利(3); 多(4); 优(5); 底气(6); 足(7); 政策(8); 选择(9); 不火(10); 才(11); 怪(12); 双引擎(13); 发力(14)
17169,26,10,4.7,0.4231,0.115385,0.0,0.0,0.038462,0.0,0.038462,轉發(0); 队(1); 毕业生(2); 来说(3)
46550,52,14,6.86,0.5,0.038462,0.0,0.0,0.0,0.0,0.0,高考(0); 志愿(1); 填报(2); 一场(3); 信息(4); 策略(5); 较量(6); 掌握(7); 科学(8); 方法(9); 合理(10); 规划(11); 才能(12)
16676,186,17,16.65,0.5323,0.069892,0.010753,0.032258,0.010753,0.0,0.010753,有人(0); 像(1); 一列(2); 火车(3); 永远(4); 待(5); 熟悉(6); 车厢(7); 却(8)
44318,121,15,12.53,0.686,0.090909,0.008264,0.041322,0.008264,0.008264,0.0,不同(0); 时期(1); 感想(2); 生活(3); 现实(4); 我们(5); 累(6); 后来(7); 就算(8)
45776,69,29,4.79,0.1159,0.0,0.0,0.0,0.0,0.0,0.0,总裁(0); 精粹(1); chenning119(2)
45307,45,11,6.73,0.5111,0.0,0.0,0.0,0.022222,0.0,0.022222,心(0); 学(1); 起来(2); 毕业(3); 快乐(4); 羞嗒(5); 嗒(6); 高考(7); 结束(8); 解锁(9); 多彩(10); 生活(11)
46403,26,13,4.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,
44369,19,10,3.8,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,深蓝(0)
45612,436,65,11.18,0.3876,0.08945,0.009174,0.034404,0.002294,0.002294,0.0,它们(0); 汉奸(1); 问题(2); 留学生(3); 培养(4); 买办(5); 喉舌(6); 就是(7)
45749,719,51,25.1,0.274,0.097357,0.013908,0.03338,0.005563,0.0,0.005563,监委(0); 实名(1); 湖南省(2); 进行(3); 举报(4); 中央纪委(5); 国家(6)
45718,877,93,14.39,0.1653,0.049031,0.006842,0.012543,0.0,0.0,0.0,围观(0); 还(1); 帮助(2); 2(3); 谁(4); 记得(5); 这些(6); 鲁南(7); 刘先生(8); 提供(9)
45502,266,23,17.7,0.4624,0.120301,0.015038,0.093985,0.007519,0.003759,0.003759,肯定(0); 不要(1); 不会(2); 希望(3); 应对(4); 慌张(5)
44342,2888,175,27.9,0.1458,0.072715,0.010388,0.021814,0.000346,0.000346,0.0,读(0); 专业(1); 学校(2); 机械(3)
19337,18,10,3.6,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,早间(0); 早安(1)
44813,879,67,21.94,0.405,0.055745,0.020478,0.027304,0.004551,0.002275,0.002275,印度(0); 改变(1); 问题(2); 存在(3); 宗教(4); 使(5); 文化(6); 得(7)
45601,341,15,32.07,0.132,0.01173,0.0,0.002933,0.01173,0.0,0.01173,津城(0); 毕业(1); 季奉(2); 专属(3); 礼(4); 卫(5); 嘴子(6); 向(7); 发出(8); 志愿(9); 邀约(10); 心(11); 鼓掌(12); doge(13)
46237,478,84,9.04,0.4163,0.066946,0.006276,0.020921,0.023013,0.0,0.023013,凶(0); 顾该(1); 尘(2); 稍(3); 盎(4); 镣(5); 渴(6); 支持(7)
46802,455,226,4.02,0.0176,0.0,0.002198,0.0,0.0,0.0,0.0,轉發(0); 得(1); 太强大(2)
46334,66,18,7.0,0.5303,0.045455,0.030303,0.030303,0.0,0.0,0.0,问题(0); 社会福利(1); 改革(2); 倒(3); 应该(4); 持续(5); 下去(6); 不要(7); 停滞(8); 国补(9); 一次性(10); 鸡血(11)
45475,90,45,4.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,
16852,22,11,4.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,
45993,253,25,17.56,0.5336,0.075099,0.0,0.007905,0.0,0.0,0.0,亚洲(0); http(1); t(2); cn(3); 白皮(4); 玩家(5); 游戏(6)
46068,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
46024,140,70,4.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,
53614,6995,3015,4.44,0.0556,0.007148,0.000715,0.005289,0.003002,0.0,0.003002,专业(0); 大学(1); 清楚(2); 终于(3); 有人(4)
45275,509,26,35.0,0.6031,0.094303,0.021611,0.013752,0.001965,0.001965,0.0,协议(0); 业主(1); 施工(2); 群众(3); 奥(4); 库斯(5); 核潜艇(6)
44780,39,17,4.53,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,加强(0); 审批(1); 军工(2); 用途(3); 严禁(4); 出口(5)
44363,171,33,8.85,0.3918,0.017544,0.0,0.040936,0.005848,0.005848,0.0,笑(0); cry(1); 胡(2); http(3); t(4); cn(5); good(6); 送(7); 花花(8); 咧咧(9)
16886,77,21,6.57,0.5065,0.051948,0.0,0.0,0.012987,0.0,0.012987,允悲(0); 手里(1); 先(2); 社保(3); 缴纳(4); 金额(5); 年限(6); 打(7); 下来(8); 赞(9); 退休金(10); 比(11); 在职(12)
18685,56,11,8.73,0.25,0.035714,0.0,0.0,0.0,0.0,0.0,边督边(0); 改(1); 进行(2); 时(3); 中央(4); 生态(5); 环境保护(6); 督察(7); 山东(8)
44841,54,11,7.36,0.5926,0.018519,0.0,0.037037,0.037037,0.0,0.037037,普通人(0); 活着(1); 不易(2); 当(3); 得(4); 有点(5); 舒服(6); 时(7); 别(8)
3945,2134,105,35.09,0.0337,0.009841,0.009841,0.009841,0.009841,0.0,0.009841,哈尔斯(0); 善意(1); 华为(2); 智选(3); 支持(4); 京东(5); 期间(6); 每(7); 如水(8); 涓滴成河(9); 品牌(10)
46892,231,40,9.85,0.4286,0.08658,0.021645,0.017316,0.030303,0.0,0.030303,文化(0); 魅力(1); 玩具(2); 非遗(3); 可爱(4); 不错(5); 真的(6); 遗(7); 感受(8); 很多(9); 漂亮(10); 太(11); 赋予(12); 时代(13)
18010,405,34,21.32,0.4173,0.069136,0.017284,0.039506,0.002469,0.009877,-0.007407,呵呵(0); 这种(1); 公司(2); 更(3); 宗教(4); 不是(5); 讨厌(6)
17405,56,11,8.45,0.7143,0.053571,0.0,0.0,0.017857,0.0,0.017857,投资(0); CEO(1); 日记(2); 全球(3); 顶尖(4); 专家(5); 木头(6); 姐(7); 凯西(8); 伍德(9); 6(10); 月(11); 访谈(12)
47315,29,14,4.29,0.2069,0.0,0.0,0.0,0.0,0.0,0.0,不可思议(0); 真的(1)
44965,2093,164,19.85,0.1959,0.112279,0.018156,0.0387,0.006689,0.000956,0.005733,美帝(0); 公司(1); 关税(2); 利润(3)
19609,139,13,18.69,0.4892,0.021583,0.0,0.0,0.0,0.0,0.0,外企(0); 脉脉(1); 更新(2); 主页(3); 花旗(4); 英特尔(5); 热词(6); 访问量(7); 飙升(8); 双(9)
45247,720,40,26.98,0.4153,0.077778,0.009722,0.045833,0.016667,0.001389,0.015278,cpf(0); 张(1); 康乐(2); 没(3); 他俩(4)
45562,481,76,10.45,0.3576,0.06237,0.006237,0.014553,0.002079,0.0,0.002079,转(0); 老(1); 简宁(2)
45317,33,14,5.14,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,Repost(0); 身体健康(1); 物理(2); 治疗师(3); 拉升(4); 按摩(5); 针灸(6); 拔罐(7)
18520,824,45,28.16,0.2561,0.053398,0.010922,0.014563,0.020631,0.0,0.020631,挑明(0); 希望(1); 挺(2); 比(3); 蔫(4); 捅(5); 强(6); 推广(7); 驴(8); 疯(9)
44877,76,16,6.94,0.1447,0.0,0.0,0.0,0.078947,0.0,0.078947,赞(0); 抱抱(1); 鲜花(2); good(3); 报纸(4)
46015,1210,73,30.22,0.2826,0.081818,0.069421,0.001653,0.012397,0.0,0.012397,政策(0); 失业率(1); 经济(2); 改善(3); 青年人(4); 下降(5); 向(6); 持续(7); 数据(8); 青年(9); 城镇(10); 市场(11); 连续(12)
19361,57,14,7.36,0.386,0.035088,0.0,0.0,0.035088,0.0,0.035088,开始(0); 美好(1); 一天(2); 从悦读(3); 伊朗(4); 首都(5); 局势(6); 紧张(7); 数百万(8); 民众(9); 疏散(10); 三湘(11); 都市报(12)
45349,664,54,21.37,0.2229,0.052711,0.012048,0.067771,0.0,0.012048,-0.012048,能(0); 不能(1); 开发(2); app(3); 搞定(4); 里(5); 不是(6); 没(7); 市场(8); 资格(9); 抱怨(10)
48986,309,43,12.72,0.5663,0.061489,0.003236,0.012945,0.0,0.0,0.0,doge(0); 最高(1); 春游(2); 家族(3); 金秀贤(4); 支持(5); 韩国(6)
45714,103,9,20.67,0.4854,0.067961,0.0,0.038835,0.0,0.0,0.0,菜(0); 用户(1); 7874255997(2); 嘻嘻(3); 太(4); 复杂(5); 牛马(6); 其实(7); 用不着(8); 考虑(9)
43375,771,90,14.99,0.3645,0.06096,0.02594,0.01297,0.0,0.001297,-0.001297,项目(0); 搭班子(1)
17369,66,10,10.0,0.6515,0.106061,0.0,0.0,0.060606,0.0,0.060606,支持(0); 惊喜(1); 作品(2); 加油(3); 爱(4); 疯狂(5); 打(6); call(7); 超爱(8); 独特(9); 风格(10); 期待(11)
45696,352,16,32.44,0.2926,0.048295,0.0,0.002841,0.002841,0.002841,0.0,陆虎(0); 超话(1); 再(2); 男团(3); ING(4); 时间(5); 有趣(6)
44644,133,14,16.21,0.5263,0.06015,0.007519,0.007519,0.0,0.0,0.0,孩子(0); 人口(1); 有人(2); 世界(3); _(4); 最(5); 重要(6); 财富(7)
45354,204,22,15.18,0.4412,0.039216,0.0,0.004902,0.0,0.0,0.0,哪里(0); 教育(1); dukebeb(2); _(3); 魂魄(4); 科研(5); 医疗(6); 问题(7); 太多(8)
45623,20,11,4.36,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Repost(0)
45518,39,15,4.47,0.359,0.0,0.0,0.0,0.0,0.0,0.0,浪(0); 黑(1); 神话(2); _(3); X(4); 逵(5); 拯救(6)
18609,279,18,23.61,0.2903,0.035842,0.0,0.0,0.0,0.0,0.0,英特尔(0); 下(1); 月(2); 工厂(3); 大(4); 曝(5); 万人(6); 简单(7); 总结(8)
45611,81,11,12.82,0.8025,0.08642,0.012346,0.024691,0.0,0.012346,-0.012346,上海(0); 草(1); 幻想(2); 乡(3); Repost(4); 蚌(5); 爱丽丝(6); 魔理沙(7); 偷走(8); 重要(9); 硬盘(10)
